-1,43093e-008	8,79387e-010		-171,769	-2095,86		171,769	2095,86		2095,86	-171,769		-2095,86	171,769		
-1,43191e-008	8,72773e-010		-166,78	-2093,26		166,78	2093,26		2093,26	-166,78		-2093,26	166,78		
-1,43294e-008	8,66759e-010		-161,79	-2090,66		161,79	2090,66		2090,66	-161,79		-2090,66	161,79		
-1,43415e-008	8,61407e-010		-156,798	-2088,04		156,798	2088,04		2088,04	-156,798		-2088,04	156,798		
-1,43546e-008	8,57271e-010		-151,807	-2085,41		151,807	2085,41		2085,41	-151,807		-2085,41	151,807		
-1,43673e-008	8,53924e-010		-146,814	-2082,77		146,814	2082,77		2082,77	-146,814		-2082,77	146,814		
-1,43804e-008	8,50409e-010		-141,82	-2080,12		141,82	2080,12		2080,12	-141,82		-2080,12	141,82		
-1,43939e-008	8,46578e-010		-136,826	-2077,46		136,826	2077,46		2077,46	-136,826		-2077,46	136,826		
-1,44067e-008	8,43479e-010		-131,83	-2074,78		131,83	2074,78		2074,78	-131,83		-2074,78	131,83		
-1,44192e-008	8,40991e-010		-126,835	-2072,1		126,835	2072,1		2072,1	-126,835		-2072,1	126,835		
-1,4432e-008	8,3829e-010		-121,838	-2069,4		121,838	2069,4		2069,4	-121,838		-2069,4	121,838		
-1,44443e-008	8,3505e-010		-116,841	-2066,69		116,841	2066,69		2066,69	-116,841		-2066,69	116,841		
-1,44553e-008	8,3187e-010		-111,842	-2063,97		111,842	2063,97		2063,97	-111,842		-2063,97	111,842		
-1,44652e-008	8,30529e-010		-106,844	-2061,23		106,844	2061,23		2061,23	-106,844		-2061,23	106,844		
-1,44741e-008	8,29441e-010		-101,845	-2058,49		101,845	2058,49		2058,49	-101,845		-2058,49	101,845		
-1,44821e-008	8,2802e-010		-96,8446	-2055,73		96,8446	2055,73		2055,73	-96,8446		-2055,73	96,8446		
-1,44896e-008	8,26967e-010		-91,8442	-2052,97		91,8442	2052,97		2052,97	-91,8442		-2052,97	91,8442		
-1,44973e-008	8,25478e-010		-86,8431	-2050,19		86,8431	2050,19		2050,19	-86,8431		-2050,19	86,8431		
-1,45057e-008	8,22583e-010		-81,8416	-2047,39		81,8416	2047,39		2047,39	-81,8416		-2047,39	81,8416		
-1,45144e-008	8,17437e-010		-76,8396	-2044,59		76,8396	2044,59		2044,59	-76,8396		-2044,59	76,8396		
-1,45226e-008	8,1041e-010		-71,8371	-2041,77		71,8371	2041,77		2041,77	-71,8371		-2041,77	71,8371		
-1,45303e-008	8,03465e-010		-66,8342	-2038,95		66,8342	2038,95		2038,95	-66,8342		-2038,95	66,8342		
-1,45387e-008	7,96277e-010		-61,8309	-2036,11		61,8309	2036,11		2036,11	-61,8309		-2036,11	61,8309		
-1,45475e-008	7,8859e-010		-56,8272	-2033,26		56,8272	2033,26		2033,26	-56,8272		-2033,26	56,8272		
-1,45558e-008	7,8136e-010		-51,8232	-2030,39		51,8232	2030,39		2030,39	-51,8232		-2030,39	51,8232		
-1,45644e-008	7,73711e-010		-46,8188	-2027,52		46,8188	2027,52		2027,52	-46,8188		-2027,52	46,8188		
-1,45735e-008	7,66321e-010		-41,8141	-2024,63		41,8141	2024,63		2024,63	-41,8141		-2024,63	41,8141		
-1,45835e-008	7,59572e-010		-36,8092	-2021,73		36,8092	2021,73		2021,73	-36,8092		-2021,73	36,8092		
-1,45944e-008	7,53465e-010		-31,804	-2018,82		31,804	2018,82		2018,82	-31,804		-2018,82	31,804		
-1,46054e-008	7,47744e-010		-26,7986	-2015,89		26,7986	2015,89		2015,89	-26,7986		-2015,89	26,7986		
-1,46174e-008	7,42075e-010		-21,7931	-2012,95		21,7931	2012,95		2012,95	-21,7931		-2012,95	21,7931		
-1,46311e-008	7,36939e-010		-16,7874	-2010,01		16,7874	2010,01		2010,01	-16,7874		-2010,01	16,7874		
-1,46451e-008	7,32469e-010		-11,7815	-2007,04		11,7815	2007,04		2007,04	-11,7815		-2007,04	11,7815		
-1,46581e-008	7,28702e-010		-6,77562	-2004,07		6,77563	2004,07		2004,07	-6,77563		-2004,07	6,77563		
-1,46698e-008	7,25502e-010		-1,76965	-2001,08		1,76965	2001,08		2001,08	-1,76965		-2001,08	1,76965		
-1,46811e-008	7,23546e-010		3,23635	-1998,08		-3,23635	1998,08		1998,08	3,23635		-1998,08	-3,23635		
-1,46918e-008	7,22802e-010		8,24234	-1995,07		-8,24234	1995,07		1995,07	8,24234		-1995,07	-8,24234		
-1,47024e-008	7,22798e-010		13,2483	-1992,05		-13,2483	1992,05		1992,05	13,2483		-1992,05	-13,2483		
-1,47131e-008	7,22746e-010		18,2542	-1989,01		-18,2542	1989,01		1989,01	18,2542		-1989,01	-18,2542		
-1,47232e-008	7,21149e-010		23,26	-1985,96		-23,26	1985,96		1985,96	23,26		-1985,96	-23,26		
-1,47332e-008	7,17873e-010		28,2656	-1982,9		-28,2656	1982,9		1982,9	28,2656		-1982,9	-28,2656		
-1,47446e-008	7,13828e-010		33,2711	-1979,83		-33,2711	1979,83		1979,83	33,2711		-1979,83	-33,2711		
-1,47574e-008	7,10718e-010		38,2764	-1976,74		-38,2764	1976,74		1976,74	38,2764		-1976,74	-38,2764		
-1,47716e-008	7,09381e-010		43,2815	-1973,64		-43,2815	1973,64		1973,64	43,2815		-1973,64	-43,2815		
-1,47872e-008	7,08843e-010		48,2863	-1970,53		-48,2863	1970,53		1970,53	48,2863		-1970,53	-48,2863		
-1,48024e-008	7,09036e-010		53,2908	-1967,4		-53,2908	1967,4		1967,4	53,2908		-1967,4	-53,2908		
-1,48178e-008	7,10406e-010		58,2949	-1964,26		-58,2949	1964,26		1964,26	58,2949		-1964,26	-58,2949		
-1,48337e-008	7,11271e-010		63,2987	-1961,11		-63,2987	1961,11		1961,11	63,2987		-1961,11	-63,2987		
-1,4849e-008	7,10738e-010		68,3021	-1957,94		-68,3021	1957,94		1957,94	68,3021		-1957,94	-68,3021		
-1,48636e-008	7,09155e-010		73,3051	-1954,77		-73,3051	1954,77		1954,77	73,3051		-1954,77	-73,3051		
-1,48776e-008	7,0661e-010		78,3076	-1951,58		-78,3076	1951,58		1951,58	78,3076		-1951,58	-78,3076		
-1,48923e-008	7,03762e-010		83,3096	-1948,37		-83,3096	1948,37		1948,37	83,3096		-1948,37	-83,3096		
-1,49079e-008	6,99817e-010		88,311	-1945,15		-88,311	1945,15		1945,15	88,311		-1945,15	-88,311		
-1,49234e-008	6,95384e-010		93,3119	-1941,92		-93,3119	1941,92		1941,92	93,3119		-1941,92	-93,3119		
-1,49384e-008	6,91743e-010		98,3121	-1938,68		-98,3121	1938,68		1938,68	98,3121		-1938,68	-98,3121		
-1,49541e-008	6,88275e-010		103,312	-1935,42		-103,312	1935,42		1935,42	103,312		-1935,42	-103,312		
-1,49704e-008	6,85004e-010		108,311	-1932,15		-108,311	1932,15		1932,15	108,311		-1932,15	-108,311		
-1,49862e-008	6,82063e-010		113,309	-1928,87		-113,309	1928,87		1928,87	113,309		-1928,87	-113,309		
-1,50021e-008	6,78424e-010		118,306	-1925,57		-118,306	1925,57		1925,57	118,306		-1925,57	-118,306		
-1,50194e-008	6,74633e-010		123,303	-1922,26		-123,303	1922,26		1922,26	123,303		-1922,26	-123,303		
-1,50384e-008	6,71138e-010		128,298	-1918,94		-128,298	1918,94		1918,94	128,298		-1918,94	-128,298		
-1,50578e-008	6,66716e-010		133,293	-1915,6		-133,293	1915,6		1915,6	133,293		-1915,6	-133,293		
-1,50759e-008	6,61289e-010		138,287	-1912,25		-138,287	1912,25		1912,25	138,287		-1912,25	-138,287		
-1,50931e-008	6,55537e-010		143,28	-1908,89		-143,28	1908,89		1908,89	143,28		-1908,89	-143,28		
-1,51104e-008	6,5115e-010		148,272	-1905,51		-148,272	1905,51		1905,51	148,272		-1905,51	-148,272		
-1,51289e-008	6,48595e-010		153,263	-1902,12		-153,263	1902,12		1902,12	153,263		-1902,12	-153,263		
-1,51481e-008	6,47702e-010		158,253	-1898,72		-158,253	1898,72		1898,72	158,253		-1898,72	-158,253		
-1,51667e-008	6,47298e-010		163,242	-1895,3		-163,242	1895,3		1895,3	163,242		-1895,3	-163,242		
-1,51839e-008	6,46613e-010		168,229	-1891,86		-168,229	1891,86		1891,86	168,229		-1891,86	-168,229		
-1,51997e-008	6,46273e-010		173,216	-1888,42		-173,216	1888,42		1888,42	173,216		-1888,42	-173,216		
-1,52146e-008	6,46798e-010		178,201	-1884,96		-178,201	1884,96		1884,96	178,201		-1884,96	-178,201		
-1,52291e-008	6,47345e-010		183,185	-1881,48		-183,185	1881,48		1881,48	183,185		-1881,48	-183,185		
-1,52432e-008	6,47045e-010		188,167	-1878		-188,167	1878		1878	188,167		-1878	-188,167		
-1,52585e-008	6,47755e-010		193,148	-1874,49		-193,148	1874,49		1874,49	193,148		-1874,49	-193,148		
-1,52747e-008	6,4945e-010		198,128	-1870,98		-198,128	1870,98		1870,98	198,128		-1870,98	-198,128		
-1,52901e-008	6,5164e-010		203,106	-1867,45		-203,106	1867,45		1867,45	203,106		-1867,45	-203,106		
-1,53056e-008	6,54112e-010		208,083	-1863,9		-208,083	1863,9		1863,9	208,083		-1863,9	-208,083		
-1,53234e-008	6,57674e-010		213,058	-1860,35		-213,058	1860,35		1860,35	213,058		-1860,35	-213,058		
-1,53433e-008	6,62117e-010		218,031	-1856,77		-218,031	1856,77		1856,77	218,031		-1856,77	-218,031		
-1,53635e-008	6,64656e-010		223,003	-1853,19		-223,003	1853,19		1853,19	223,003		-1853,19	-223,003		
-1,53846e-008	6,671e-010		227,973	-1849,59		-227,973	1849,59		1849,59	227,973		-1849,59	-227,973		
-1,54066e-008	6,70795e-010		232,942	-1845,97		-232,942	1845,97		1845,97	232,942		-1845,97	-232,942		
-1,54274e-008	6,73512e-010		237,908	-1842,34		-237,908	1842,34		1842,34	237,908		-1842,34	-237,908		
-1,54475e-008	6,7437e-010		242,873	-1838,7		-242,873	1838,7		1838,7	242,873		-1838,7	-242,873		
-1,5469e-008	6,75428e-010		247,836	-1835,04		-247,836	1835,04		1835,04	247,836		-1835,04	-247,836		
-1,54919e-008	6,7851e-010		252,797	-1831,37		-252,797	1831,37		1831,37	252,797		-1831,37	-252,797		
-1,55148e-008	6,81252e-010		257,756	-1827,68		-257,756	1827,68		1827,68	257,756		-1827,68	-257,756		
-1,55374e-008	6,83066e-010		262,713	-1823,98		-262,713	1823,98		1823,98	262,713		-1823,98	-262,713		
-1,55591e-008	6,83893e-010		267,668	-1820,26		-267,668	1820,26		1820,26	267,668		-1820,26	-267,668		
-1,55807e-008	6,8261e-010		272,621	-1816,53		-272,621	1816,53		1816,53	272,621		-1816,53	-272,621		
-1,56021e-008	6,80814e-010		277,572	-1812,79		-277,572	1812,79		1812,79	277,572		-1812,79	-277,572		
-1,56221e-008	6,78702e-010		282,52	-1809,03		-282,52	1809,03		1809,03	282,52		-1809,03	-282,52		
-1,56422e-008	6,76468e-010		287,466	-1805,25		-287,466	1805,25		1805,25	287,466		-1805,25	-287,466		
-1,56627e-008	6,73819e-010		292,41	-1801,46		-292,41	1801,46		1801,46	292,41		-1801,46	-292,41		
-1,5682e-008	6,70203e-010		297,351	-1797,66		-297,351	1797,66		1797,66	297,351		-1797,66	-297,351		
-1,57018e-008	6,66299e-010		302,29	-1793,84		-302,29	1793,84		1793,84	302,29		-1793,84	-302,29		
-1,57233e-008	6,61364e-010		307,227	-1790		-307,227	1790		1790	307,227		-1790	-307,227		
-1,57452e-008	6,56108e-010		312,161	-1786,15		-312,161	1786,15		1786,15	312,161		-1786,15	-312,161		
-1,5766e-008	6,5134e-010		317,092	-1782,29		-317,092	1782,29		1782,29	317,092		-1782,29	-317,092		
-1,57876e-008	6,47173e-010		322,021	-1778,41		-322,021	1778,41		1778,41	322,021		-1778,41	-322,021		
-1,581e-008	6,4246e-010		326,947	-1774,52		-326,947	1774,52		1774,52	326,947		-1774,52	-326,947		
-1,58329e-008	6,3633e-010		331,87	-1770,61		-331,87	1770,61		1770,61	331,87		-1770,61	-331,87		
-1,58581e-008	6,3008e-010		336,79	-1766,68		-336,79	1766,68		1766,68	336,79		-1766,68	-336,79		
-1,58842e-008	6,24224e-010		341,708	-1762,74		-341,708	1762,74		1762,74	341,708		-1762,74	-341,708		
-1,59093e-008	6,18917e-010		346,622	-1758,79		-346,622	1758,79		1758,79	346,622		-1758,79	-346,622		
-1,59337e-008	6,1401e-010		351,534	-1754,82		-351,534	1754,82		1754,82	351,534		-1754,82	-351,534		
-1,59576e-008	6,0924e-010		356,443	-1750,83		-356,443	1750,83		1750,83	356,443		-1750,83	-356,443		
-1,5981e-008	6,04388e-010		361,348	-1746,83		-361,348	1746,83		1746,83	361,348		-1746,83	-361,348		
-1,60033e-008	6,00294e-010		366,251	-1742,81		-366,251	1742,81		1742,81	366,251		-1742,81	-366,251		
-1,60263e-008	5,97253e-010		371,15	-1738,78		-371,15	1738,78		1738,78	371,15		-1738,78	-371,15		
-1,60503e-008	5,94948e-010		376,046	-1734,74		-376,046	1734,74		1734,74	376,046		-1734,74	-376,046		
-1,60758e-008	5,93551e-010		380,938	-1730,67		-380,938	1730,67		1730,67	380,938		-1730,67	-380,938		
-1,61029e-008	5,93617e-010		385,827	-1726,59		-385,827	1726,59		1726,59	385,827		-1726,59	-385,827		
-1,61307e-008	5,93872e-010		390,713	-1722,5		-390,713	1722,5		1722,5	390,713		-1722,5	-390,713		
-1,61581e-008	5,92237e-010		395,595	-1718,39		-395,595	1718,39		1718,39	395,595		-1718,39	-395,595		
-1,61855e-008	5,8946e-010		400,473	-1714,27		-400,473	1714,27		1714,27	400,473		-1714,27	-400,473		
-1,62147e-008	5,85948e-010		405,348	-1710,13		-405,348	1710,13		1710,13	405,348		-1710,13	-405,348		
-1,62442e-008	5,82464e-010		410,22	-1705,97		-410,22	1705,97		1705,97	410,22		-1705,97	-410,22		
-1,6273e-008	5,79786e-010		415,087	-1701,8		-415,087	1701,8		1701,8	415,087		-1701,8	-415,087		
-1,63008e-008	5,7713e-010		419,951	-1697,61		-419,951	1697,61		1697,61	419,951		-1697,61	-419,951		
-1,63273e-008	5,73434e-010		424,81	-1693,4		-424,81	1693,4		1693,4	424,81		-1693,4	-424,81		
-1,63526e-008	5,68286e-010		429,666	-1689,18		-429,666	1689,18		1689,18	429,666		-1689,18	-429,666		
-1,63769e-008	5,63697e-010		434,518	-1684,95		-434,518	1684,95		1684,95	434,518		-1684,95	-434,518		
-1,64005e-008	5,60089e-010		439,365	-1680,7		-439,365	1680,7		1680,7	439,365		-1680,7	-439,365		
-1,64238e-008	5,5611e-010		444,209	-1676,43		-444,209	1676,43		1676,43	444,209		-1676,43	-444,209		
-1,64467e-008	5,50371e-010		449,048	-1672,14		-449,048	1672,14		1672,14	449,048		-1672,14	-449,048		
-1,64688e-008	5,42443e-010		453,883	-1667,84		-453,883	1667,84		1667,84	453,883		-1667,84	-453,883		
-1,64897e-008	5,33783e-010		458,714	-1663,53		-458,714	1663,53		1663,53	458,714		-1663,53	-458,714		
-1,65103e-008	5,23929e-010		463,54	-1659,2		-463,54	1659,2		1659,2	463,54		-1659,2	-463,54		
-1,65308e-008	5,1421e-010		468,361	-1654,85		-468,361	1654,85		1654,85	468,361		-1654,85	-468,361		
-1,65503e-008	5,06445e-010		473,178	-1650,48		-473,178	1650,48		1650,48	473,178		-1650,48	-473,178		
-1,65684e-008	4,98276e-010		477,991	-1646,1		-477,991	1646,1		1646,1	477,991		-1646,1	-477,991		
-1,65854e-008	4,88265e-010		482,798	-1641,7		-482,798	1641,7		1641,7	482,798		-1641,7	-482,798		
-1,66014e-008	4,77829e-010		487,601	-1637,29		-487,601	1637,29		1637,29	487,601		-1637,29	-487,601		
-1,6618e-008	4,68684e-010		492,399	-1632,86		-492,399	1632,86		1632,86	492,399		-1632,86	-492,399		
-1,66357e-008	4,61856e-010		497,192	-1628,41		-497,192	1628,41		1628,41	497,192		-1628,41	-497,192		
-1,66527e-008	4,55553e-010		501,98	-1623,95		-501,98	1623,95		1623,95	501,98		-1623,95	-501,98		
-1,66689e-008	4,48803e-010		506,764	-1619,47		-506,764	1619,47		1619,47	506,764		-1619,47	-506,764		
-1,66847e-008	4,43079e-010		511,541	-1614,97		-511,541	1614,97		1614,97	511,541		-1614,97	-511,541		
-1,67e-008	4,36827e-010		516,314	-1610,46		-516,314	1610,46		1610,46	516,314		-1610,46	-516,314		
-1,67147e-008	4,31074e-010		521,081	-1605,93		-521,081	1605,93		1605,93	521,081		-1605,93	-521,081		
-1,67303e-008	4,26585e-010		525,843	-1601,38		-525,843	1601,38		1601,38	525,843		-1601,38	-525,843		
-1,67462e-008	4,22254e-010		530,6	-1596,82		-530,6	1596,82		1596,82	530,6		-1596,82	-530,6		
-1,67616e-008	4,18144e-010		535,351	-1592,24		-535,351	1592,24		1592,24	535,351		-1592,24	-535,351		
-1,67768e-008	4,14228e-010		540,096	-1587,64		-540,096	1587,64		1587,64	540,096		-1587,64	-540,096		
-1,67909e-008	4,10668e-010		544,836	-1583,03		-544,836	1583,03		1583,03	544,836		-1583,03	-544,836		
-1,68048e-008	4,06422e-010		549,57	-1578,4		-549,57	1578,4		1578,4	549,57		-1578,4	-549,57		
-1,68204e-008	4,01589e-010		554,298	-1573,75		-554,298	1573,75		1573,75	554,298		-1573,75	-554,298		
-1,68362e-008	3,94984e-010		559,02	-1569,09		-559,02	1569,09		1569,09	559,02		-1569,09	-559,02		
-1,68497e-008	3,85149e-010		563,736	-1564,41		-563,736	1564,41		1564,41	563,736		-1564,41	-563,736		
-1,68607e-008	3,73422e-010		568,446	-1559,71		-568,446	1559,71		1559,71	568,446		-1559,71	-568,446		
-1,68694e-008	3,60256e-010		573,149	-1554,99		-573,149	1554,99		1554,99	573,149		-1554,99	-573,149		
-1,68772e-008	3,46257e-010		577,847	-1550,26		-577,847	1550,26		1550,26	577,847		-1550,26	-577,847		
-1,68864e-008	3,33528e-010		582,538	-1545,51		-582,538	1545,51		1545,51	582,538		-1545,51	-582,538		
-1,68957e-008	3,21304e-010		587,223	-1540,74		-587,223	1540,74		1540,74	587,223		-1540,74	-587,223		
-1,69027e-008	3,07363e-010		591,901	-1535,96		-591,901	1535,96		1535,96	591,901		-1535,96	-591,901		
-1,69076e-008	2,91701e-010		596,573	-1531,16		-596,573	1531,16		1531,16	596,573		-1531,16	-596,573		
-1,6911e-008	2,74948e-010		601,238	-1526,34		-601,238	1526,34		1526,34	601,238		-1526,34	-601,238		
-1,69153e-008	2,58611e-010		605,896	-1521,5		-605,896	1521,5		1521,5	605,896		-1521,5	-605,896		
-1,69213e-008	2,43847e-010		610,547	-1516,65		-610,547	1516,65		1516,65	610,547		-1516,65	-610,547		
-1,69272e-008	2,30093e-010		615,191	-1511,78		-615,191	1511,78		1511,78	615,191		-1511,78	-615,191		
-1,69317e-008	2,16629e-010		619,829	-1506,89		-619,829	1506,89		1506,89	619,829		-1506,89	-619,829		
-1,69359e-008	2,02123e-010		624,459	-1501,99		-624,459	1501,99		1501,99	624,459		-1501,99	-624,459		
-1,69402e-008	1,85878e-010		629,082	-1497,07		-629,082	1497,07		1497,07	629,082		-1497,07	-629,082		
-1,69434e-008	1,67929e-010		633,698	-1492,13		-633,698	1492,13		1492,13	633,698		-1492,13	-633,698		
-1,69455e-008	1,48779e-010		638,306	-1487,17		-638,306	1487,17		1487,17	638,306		-1487,17	-638,306		
-1,69489e-008	1,2965e-010		642,907	-1482,19		-642,907	1482,19		1482,19	642,907		-1482,19	-642,907		
-1,69544e-008	1,12809e-010		647,5	-1477,2		-647,5	1477,2		1477,2	647,5		-1477,2	-647,5		
-1,69604e-008	9,85562e-011		652,085	-1472,19		-652,085	1472,19		1472,19	652,085		-1472,19	-652,085		
-1,69663e-008	8,5497e-011		656,663	-1467,16		-656,663	1467,16		1467,16	656,663		-1467,16	-656,663		
-1,69715e-008	7,28671e-011		661,233	-1462,12		-661,233	1462,12		1462,12	661,233		-1462,12	-661,233		
-1,69753e-008	6,11026e-011		665,795	-1457,05		-665,795	1457,05		1457,05	665,795		-1457,05	-665,795		
-1,6978e-008	4,93358e-011		670,349	-1451,97		-670,349	1451,97		1451,97	670,349		-1451,97	-670,349		
-1,69799e-008	3,72739e-011		674,894	-1446,87		-674,894	1446,87		1446,87	674,894		-1446,87	-674,894		
-1,69806e-008	2,78216e-011		679,432	-1441,76		-679,432	1441,76		1441,76	679,432		-1441,76	-679,432		
-1,69815e-008	1,97364e-011		683,961	-1436,62		-683,961	1436,62		1436,62	683,961		-1436,62	-683,961		
-1,69835e-008	1,26047e-011		688,481	-1431,47		-688,481	1431,47		1431,47	688,481		-1431,47	-688,481		
-1,69855e-008	8,40166e-012		692,993	-1426,3		-692,993	1426,3		1426,3	692,993		-1426,3	-692,993		
-1,69874e-008	5,90392e-012		697,497	-1421,11		-697,497	1421,11		1421,11	697,497		-1421,11	-697,497		
-1,69886e-008	4,11748e-012		701,991	-1415,9		-701,991	1415,9		1415,9	701,991		-1415,9	-701,991		
-1,6987e-008	1,67215e-012		706,477	-1410,68		-706,477	1410,68		1410,68	706,477		-1410,68	-706,477		
-1,69835e-008	-2,49997e-012		710,954	-1405,44		-710,954	1405,44		1405,44	710,954		-1405,44	-710,954		
-1,69815e-008	-8,82046e-012		715,422	-1400,18		-715,422	1400,18		1400,18	715,422		-1400,18	-715,422		
-1,69806e-008	-1,81406e-011		719,88	-1394,9		-719,88	1394,9		1394,9	719,88		-1394,9	-719,88		
-1,6979e-008	-2,63977e-011		724,33	-1389,6		-724,33	1389,6		1389,6	724,33		-1389,6	-724,33		
-1,69753e-008	-3,17065e-011		728,77	-1384,29		-728,77	1384,29		1384,29	728,77		-1384,29	-728,77		
-1,69718e-008	-3,86857e-011		733,2	-1378,96		-733,2	1378,96		1378,96	733,2		-1378,96	-733,2		
-1,69691e-008	-4,65422e-011		737,621	-1373,61		-737,621	1373,61		1373,61	737,621		-1373,61	-737,621		
-1,6966e-008	-5,21639e-011		742,032	-1368,24		-742,032	1368,24		1368,24	742,032		-1368,24	-742,032		
-1,6964e-008	-5,76086e-011		746,434	-1362,85		-746,434	1362,85		1362,85	746,434		-1362,85	-746,434		
-1,6963e-008	-6,32597e-011		750,825	-1357,45		-750,825	1357,45		1357,45	750,825		-1357,45	-750,825		
-1,69615e-008	-6,72792e-011		755,207	-1352,03		-755,207	1352,03		1352,03	755,207		-1352,03	-755,207		
-1,69596e-008	-6,96613e-011		759,578	-1346,58		-759,578	1346,58		1346,58	759,578		-1346,58	-759,578		
-1,69569e-008	-6,96245e-011		763,939	-1341,12		-763,939	1341,12		1341,12	763,939		-1341,12	-763,939		
-1,69547e-008	-6,93738e-011		768,29	-1335,65		-768,29	1335,65		1335,65	768,29		-1335,65	-768,29		
-1,69541e-008	-7,18634e-011		772,631	-1330,15		-772,631	1330,15		1330,15	772,631		-1330,15	-772,631		
-1,69534e-008	-7,54219e-011		776,96	-1324,64		-776,96	1324,64		1324,64	776,96		-1324,64	-776,96		
-1,69526e-008	-7,71882e-011		781,279	-1319,1		-781,279	1319,1		1319,1	781,279		-1319,1	-781,279		
-1,69527e-008	-7,89865e-011		785,588	-1313,55		-785,588	1313,55		1313,55	785,588		-1313,55	-785,588		
-1,69539e-008	-8,36196e-011		789,885	-1307,98		-789,885	1307,98		1307,98	789,885		-1307,98	-789,885		
-1,69555e-008	-8,8174e-011		794,172	-1302,4		-794,172	1302,4		1302,4	794,172		-1302,4	-794,172		
-1,6956e-008	-9,14274e-011		798,447	-1296,79		-798,447	1296,79		1296,79	798,447		-1296,79	-798,447		
-1,69563e-008	-9,34148e-011		802,711	-1291,17		-802,711	1291,17		1291,17	802,711		-1291,17	-802,711		
-1,69575e-008	-9,25857e-011		806,963	-1285,52		-806,963	1285,52		1285,52	806,963		-1285,52	-806,963		
-1,69589e-008	-9,00564e-011		811,204	-1279,86		-811,204	1279,86		1279,86	811,204		-1279,86	-811,204		
-1,69604e-008	-8,88075e-011		815,434	-1274,18		-815,434	1274,18		1274,18	815,434		-1274,18	-815,434		
-1,69633e-008	-9,13408e-011		819,652	-1268,49		-819,652	1268,49		1268,49	819,652		-1268,49	-819,652		
-1,6965e-008	-9,66354e-011		823,857	-1262,77		-823,857	1262,77		1262,77	823,857		-1262,77	-823,857		
-1,69652e-008	-1,03674e-010		828,051	-1257,03		-828,051	1257,03		1257,03	828,051		-1257,03	-828,051		
-1,69661e-008	-1,09818e-010		832,233	-1251,28		-832,233	1251,28		1251,28	832,233		-1251,28	-832,233		
-1,69677e-008	-1,15985e-010		836,403	-1245,51		-836,403	1245,51		1245,51	836,403		-1245,51	-836,403		
-1,69704e-008	-1,25926e-010		840,56	-1239,72		-840,56	1239,72		1239,72	840,56		-1239,72	-840,56		
-1,69723e-008	-1,35065e-010		844,705	-1233,91		-844,705	1233,91		1233,91	844,705		-1233,91	-844,705		
-1,69725e-008	-1,41812e-010		848,837	-1228,08		-848,837	1228,08		1228,08	848,837		-1228,08	-848,837		
-1,69721e-008	-1,49162e-010		852,956	-1222,24		-852,956	1222,24		1222,24	852,956		-1222,24	-852,956		
-1,69728e-008	-1,5733e-010		857,063	-1216,37		-857,063	1216,37		1216,37	857,063		-1216,37	-857,063		
-1,69744e-008	-1,65069e-010		861,157	-1210,49		-861,157	1210,49		1210,49	861,157		-1210,49	-861,157		
-1,69764e-008	-1,74181e-010		865,237	-1204,59		-865,237	1204,59		1204,59	865,237		-1204,59	-865,237		
-1,69786e-008	-1,86084e-010		869,305	-1198,67		-869,305	1198,67		1198,67	869,305		-1198,67	-869,305		
-1,69822e-008	-2,01447e-010		873,359	-1192,73		-873,359	1192,73		1192,73	873,359		-1192,73	-873,359		
-1,69871e-008	-2,19313e-010		877,399	-1186,78		-877,399	1186,78		1186,78	877,399		-1186,78	-877,399		
-1,69924e-008	-2,3537e-010		881,426	-1180,8		-881,426	1180,8		1180,8	881,426		-1180,8	-881,426		
-1,69978e-008	-2,47159e-010		885,44	-1174,81		-885,44	1174,81		1174,81	885,44		-1174,81	-885,44		
-1,70023e-008	-2,54309e-010		889,439	-1168,8		-889,439	1168,8		1168,8	889,439		-1168,8	-889,439		
-1,70062e-008	-2,57981e-010		893,424	-1162,77		-893,424	1162,77		1162,77	893,424		-1162,77	-893,424		
-1,70095e-008	-2,61343e-010		897,396	-1156,72		-897,396	1156,72		1156,72	897,396		-1156,72	-897,396		
-1,70118e-008	-2,65743e-010		901,353	-1150,65		-901,353	1150,65		1150,65	901,353		-1150,65	-901,353		
-1,70134e-008	-2,70404e-010		905,295	-1144,57		-905,295	1144,57		1144,57	905,295		-1144,57	-905,295		
-1,70144e-008	-2,76525e-010		909,224	-1138,46		-909,224	1138,46		1138,46	909,224		-1138,46	-909,224		
-1,70131e-008	-2,84086e-010		913,137	-1132,34		-913,137	1132,34		1132,34	913,137		-1132,34	-913,137		
-1,70067e-008	-2,91001e-010		917,036	-1126,2		-917,036	1126,2		1126,2	917,036		-1126,2	-917,036		
-1,69969e-008	-2,97124e-010		920,919	-1120,04		-920,919	1120,04		1120,04	920,919		-1120,04	-920,919		
-1,69838e-008	-3,04292e-010		924,788	-1113,86		-924,788	1113,86		1113,86	924,788		-1113,86	-924,788		
-1,69674e-008	-3,12721e-010		928,642	-1107,66		-928,642	1107,66		1107,66	928,642		-1107,66	-928,642		
-1,69507e-008	-3,24112e-010		932,48	-1101,45		-932,48	1101,45		1101,45	932,48		-1101,45	-932,48		
-1,6934e-008	-3,37447e-010		936,303	-1095,22		-936,303	1095,22		1095,22	936,303		-1095,22	-936,303		
-1,69128e-008	-3,50158e-010		940,11	-1088,96		-940,11	1088,96		1088,96	940,11		-1088,96	-940,11		
-1,68861e-008	-3,61243e-010		943,901	-1082,7		-943,901	1082,7		1082,7	943,901		-1082,7	-943,901		
